Firm,Plan,Family,Size,List,Sale,Discount,Off,P_pay,E_payout,E_cost,BE,px_20,px_40,px_60,sale_m,list_m,Refund,Product
The Funded Trader,Standard,2-step,5000,49.0,39.0,~20% typical,0.20408163265306123,0.12943000000000002,7.261176679159438,12.308946679159439,8.340715484291255,10.425894355364068,13.90119247381876,20.851788710728137,0.6843859825856554,0.7223827208334808,first,TFT Standard
The Funded Trader,Standard,2-step,10000,99.0,79.0,~20% typical,0.202020202020202,0.12943000000000002,14.522353358318876,24.747323358318877,16.68143096858251,20.851788710728137,27.80238494763752,41.703577421456274,0.6867427422997611,0.7238795620371831,first,TFT Standard
The Funded Trader,Standard,2-step,25000,189.0,151.0,~20% typical,0.20105820105820105,0.12943000000000002,36.30588339579719,55.84981339579719,41.703577421456274,52.12947177682034,69.5059623690938,104.25894355364068,0.6301336861205484,0.678475378858216,first,TFT Standard
The Funded Trader,Standard,2-step,50000,289.0,231.0,~20% typical,0.20069204152249132,0.12943000000000002,72.61176679159438,102.51009679159438,83.40715484291255,104.25894355364068,139.0119247381876,208.51788710728135,0.5562333472225351,0.6193182117937911,first,TFT Standard
The Funded Trader,Standard,2-step,100000,499.0,399.0,~20% typical,0.2004008016032064,0.12943000000000002,145.22353358318875,196.86610358318876,166.8143096858251,208.51788710728135,278.0238494763752,417.0357742145627,0.5066012441524091,0.5795408745827881,first,TFT Standard
The Funded Trader,Standard,2-step,200000,939.0,751.0,~20% typical,0.20021299254526093,0.12943000000000002,290.4470671663775,387.6489971663775,333.6286193716502,417.0357742145627,556.0476989527504,834.0715484291254,0.48382290656940413,0.5612546995033253,first,TFT Standard
The Funded Trader,Royal 1-Step,1-step,5000,79.0,63.0,~20% typical,0.20253164556962022,0.12778,7.905917738098619,7.905917738098619,7.905917738098619,9.882397172623273,13.176529563497699,19.764794345246546,0.8745092422524028,0.8999250919228022,none,TFT Royal
The Funded Trader,Royal 1-Step,1-step,10000,129.0,103.0,~20% typical,0.20155038759689925,0.12778,15.811835476197238,15.811835476197238,15.811835476197238,19.764794345246546,26.353059126995397,39.52958869049309,0.8464870342116773,0.8774276319674632,none,TFT Royal
The Funded Trader,Royal 1-Step,1-step,25000,249.0,199.0,~20% typical,0.20080321285140568,0.12778,39.52958869049309,39.52958869049309,39.52958869049309,49.411985863116364,65.88264781748849,98.82397172623273,0.8013588508015422,0.841246631765088,none,TFT Royal
The Funded Trader,Royal 1-Step,1-step,50000,379.0,303.0,~20% typical,0.20052770448548818,0.12778,79.05917738098618,79.05917738098618,79.05917738098618,98.82397172623273,131.76529563497698,197.64794345246546,0.7390786225049961,0.7914005873852608,none,TFT Royal
The Funded Trader,Royal 1-Step,1-step,100000,599.0,479.0,~20% typical,0.20033388981636058,0.12778,158.11835476197237,158.11835476197237,158.11835476197237,197.64794345246546,263.53059126995396,395.2958869049309,0.6698990506013104,0.7360294578264235,none,TFT Royal
City Traders Imperium,2-Step,2-step,10000,99.0,79.0,~20% typical,0.202020202020202,0.11312000000000001,12.682873985752051,21.619353985752053,14.300552482581692,17.875690603227113,23.834254137636155,35.75138120645423,0.7263372913195942,0.7587701617600803,first,CTI 2-Step
City Traders Imperium,2-Step,2-step,25000,199.0,159.0,~20% typical,0.20100502512562812,0.11312000000000001,31.707184964380126,49.69326496438013,35.75138120645423,44.68922650806778,59.58563534409038,89.37845301613557,0.6874637423623892,0.7275474122392959,first,CTI 2-Step
City Traders Imperium,2-Step,2-step,50000,349.0,279.0,~20% typical,0.20057306590257884,0.11312000000000001,63.41436992876025,94.97484992876025,71.50276241290845,89.37845301613557,119.17127068818075,178.75690603227113,0.6595883515098199,0.7051769343015465,first,CTI 2-Step
City Traders Imperium,2-Step,2-step,100000,549.0,439.0,~20% typical,0.20036429872495443,0.11312000000000001,126.8287398575205,176.4884198575205,143.0055248258169,178.75690603227113,238.3425413763615,357.51381206454226,0.5979762645614567,0.6558622589116202,first,CTI 2-Step
Funding Traders,2-Step,2-step,5000,36.0,29.0,~20% typical,0.19444444444444442,0.13016000000000003,7.33490684629265,11.109546846292652,8.43247821012215,10.540597762652688,14.054130350203584,21.081195525305375,0.6169121777140465,0.6660925876029818,first,FundingTraders 2-Step
Funding Traders,2-Step,2-step,10000,66.0,53.0,~20% typical,0.19696969696969702,0.13016000000000003,14.6698136925853,21.5682936925853,16.8649564202443,21.081195525305375,28.10826070040717,42.16239105061075,0.5930510624040509,0.6475700955668894,first,FundingTraders 2-Step
Funding Traders,2-Step,2-step,25000,156.0,125.0,~20% typical,0.19871794871794868,0.13016000000000003,36.67453423146325,52.94453423146325,42.16239105061074,52.702988813263424,70.27065175101791,105.40597762652685,0.576443726148294,0.6347468318495946,first,FundingTraders 2-Step
Funding Traders,2-Step,2-step,50000,266.0,213.0,~20% typical,0.1992481203007519,0.13016000000000003,73.3490684629265,101.0731484629265,84.32478210122149,105.40597762652685,140.54130350203582,210.8119552530537,0.5254781762303921,0.5940916223198252,first,FundingTraders 2-Step
Funding Traders,2-Step,2-step,100000,499.0,399.0,~20% typical,0.2004008016032064,0.13016000000000003,146.698136925853,198.631976925853,168.64956420244297,210.8119552530537,281.08260700407163,421.6239105061074,0.5021754964264336,0.5758557576636212,first,FundingTraders 2-Step
Blue Guardian,Instant,instant,5000,89.0,71.0,~20% typical,0.202247191011236,0.22092,41.39466793774859,41.39466793774859,41.39466793774859,51.74333492218574,68.99111322958099,103.48666984437148,0.4169765079190339,0.5348913714859709,none,BG Instant
Blue Guardian,Instant,instant,10000,149.0,119.0,~20% typical,0.20134228187919467,0.22092,82.78933587549719,82.78933587549719,82.78933587549719,103.48666984437148,137.98222645916198,206.97333968874295,0.3042912951638892,0.4443668733188108,none,BG Instant
Blue Guardian,Instant,instant,25000,279.0,223.0,~20% typical,0.2007168458781362,0.22092,206.97333968874295,206.97333968874295,206.97333968874295,258.7166746109287,344.95556614790496,517.4333492218574,0.07186843188904506,0.2581600728002045,none,BG Instant
Blue Guardian,Instant,instant,50000,429.0,343.0,~20% typical,0.20046620046620045,0.22092,413.9466793774859,413.9466793774859,413.9466793774859,517.4333492218574,689.9111322958099,1034.8666984437148,-0.20684163083815132,0.03508932546040581,none,BG Instant
Blue Guardian,Instant,instant,100000,699.0,559.0,~20% typical,0.20028612303290416,0.22092,827.8933587549718,827.8933587549718,827.8933587549718,1034.8666984437148,1379.8222645916198,2069.7333968874295,-0.48102568650263294,-0.18439679364087527,none,BG Instant
Blue Guardian,1-Step Standard,1-step,5000,59.0,47.0,~20% typical,0.2033898305084746,0.15092,9.29587555456393,16.38911555456393,10.948173970137006,13.685217462671257,18.246956616895012,27.370434925342515,0.6512954137326824,0.6915227872107809,first,BG 1-Step
Blue Guardian,1-Step Standard,1-step,10000,99.0,79.0,~20% typical,0.202020202020202,0.15092,18.59175110912786,30.51443110912786,21.896347940274012,27.370434925342515,36.493913233790025,54.74086985068503,0.6137413783654702,0.6612845342512338,first,BG 1-Step
Blue Guardian,1-Step Standard,1-step,25000,189.0,151.0,~20% typical,0.20105820105820105,0.15092,46.479377772819646,69.26829777281965,54.74086985068503,68.42608731335628,91.23478308447505,136.85217462671255,0.5412695511733798,0.6031573662813776,first,BG 1-Step
Blue Guardian,1-Step Standard,1-step,50000,299.0,239.0,~20% typical,0.2006688963210702,0.15092,92.95875554563929,129.0286355456393,109.48173970137006,136.85217462671255,182.4695661689501,273.7043492534251,0.46013123202661377,0.5381811520212733,first,BG 1-Step
Blue Guardian,1-Step Standard,1-step,100000,499.0,399.0,~20% typical,0.2004008016032064,0.15092,185.91751109127858,246.1345910912786,218.96347940274012,273.7043492534251,364.9391323379002,547.4086985068502,0.38312132558576795,0.47649981745234754,first,BG 1-Step
Blue Guardian,1-Step Standard,1-step,200000,899.0,719.0,~20% typical,0.20022246941045607,0.15092,371.83502218255717,480.3465021825572,437.92695880548024,547.4086985068502,729.8782646758004,1094.8173970137004,0.3319241972426187,0.43547040914064833,first,BG 1-Step
Blue Guardian,2-Step Standard,2-step,5000,55.0,44.0,~20% typical,0.19999999999999996,0.11584,6.829089480081999,11.926049480082,7.723816368170917,9.654770460213646,12.873027280284862,19.309540920427292,0.7289534209072273,0.7599947367257819,first,BG 2-Step
Blue Guardian,2-Step Standard,2-step,10000,97.0,78.0,~20% typical,0.19587628865979378,0.11584,13.658178960163998,22.693698960164,15.447632736341834,19.309540920427292,25.746054560569725,38.619081840854584,0.709055141536359,0.7433540313385155,first,BG 2-Step
Blue Guardian,2-Step Standard,2-step,25000,187.0,150.0,~20% typical,0.19786096256684493,0.11584,34.14544740040999,51.52144740041,38.619081840854584,48.273852301068224,64.36513640142431,96.54770460213645,0.6565236839972667,0.7015640245967381,first,BG 2-Step
Blue Guardian,2-Step Standard,2-step,50000,287.0,230.0,~20% typical,0.19860627177700352,0.11584,68.29089480081998,94.93409480081999,77.23816368170917,96.54770460213645,128.73027280284862,193.0954092042729,0.5872430660833914,0.6462126313560279,first,BG 2-Step
Blue Guardian,2-Step Standard,2-step,100000,497.0,398.0,~20% typical,0.19919517102615691,0.11584,136.58178960163997,182.68610960163997,154.47632736341833,193.0954092042729,257.46054560569723,386.1908184085458,0.5409896743677388,0.609347546073159,first,BG 2-Step
BrightFunded,2-Step,2-step,5000,55.0,44.0,~20% typical,0.19999999999999996,0.12926,7.0864427723245615,12.773882772324562,8.138414190601743,10.17301773825218,13.564023651002906,20.34603547650436,0.7096844824471691,0.7418955859577352,first,BrightFunded 2-Step
BrightFunded,2-Step,2-step,10000,99.0,79.0,~20% typical,0.202020202020202,0.12926,14.172885544649123,24.384425544649126,16.276828381203487,20.34603547650436,27.12804730200581,40.69207095300872,0.6913363855107706,0.7275795399530391,first,BrightFunded 2-Step
BrightFunded,2-Step,2-step,25000,189.0,151.0,~20% typical,0.20105820105820105,0.12926,35.432213861622806,54.95047386162281,40.69207095300872,50.865088691260894,67.82011825501453,101.73017738252179,0.6360895770753456,0.6832679689861227,first,BrightFunded 2-Step
BrightFunded,2-Step,2-step,50000,289.0,231.0,~20% typical,0.20069204152249132,0.12926,70.86442772324561,100.72348772324561,81.38414190601743,101.73017738252179,135.64023651002907,203.46035476504358,0.5639675856136553,0.6255343677396346,first,BrightFunded 2-Step
BrightFunded,2-Step,2-step,100000,399.0,319.0,~20% typical,0.20050125313283207,0.12926,141.72885544649122,182.9627954464912,162.76828381203487,203.46035476504358,271.28047302005814,406.92070953008715,0.4264489170956388,0.5155298359737063,first,BrightFunded 2-Step
BrightFunded,2-Step,2-step,200000,297.0,238.0,~20% typical,0.19865319865319864,0.12926,283.45771089298245,314.2215908929825,325.53656762406973,406.92070953008715,542.5609460401163,813.8414190601743,-0.32025878526463225,-0.08366306697973888,first,BrightFunded 2-Step
Ment Funding,2-Step,2-step,5000,39.0,31.0,~20% typical,0.20512820512820518,0.10504,6.126273165016244,9.382513165016244,6.845303885107986,8.556629856384982,11.408839808513312,17.113259712769963,0.697338284999476,0.7378760726918911,first,Ment 2-Step
Ment Funding,2-Step,2-step,10000,69.0,55.0,~20% typical,0.2028985507246377,0.10504,12.252546330032487,18.029746330032488,13.690607770215973,17.113259712769963,22.817679617026624,34.22651942553993,0.6721864303630457,0.7173868647821379,first,Ment 2-Step
Ment Funding,2-Step,2-step,25000,149.0,119.0,~20% typical,0.20134228187919467,0.10504,30.631365825081215,43.13112582508121,34.22651942553993,42.783149281924906,57.04419904256655,85.56629856384981,0.6375535644951159,0.6893803635900589,first,Ment 2-Step
Ment Funding,2-Step,2-step,50000,249.0,199.0,~20% typical,0.20080321285140568,0.10504,61.26273165016243,82.16569165016243,68.45303885107985,85.56629856384981,114.0883980851331,171.13259712769963,0.5871070771348622,0.6489249331318778,first,Ment 2-Step
Ment Funding,2-Step,2-step,100000,429.0,343.0,~20% typical,0.20046620046620045,0.10504,122.52546330032486,158.55418330032487,136.9060777021597,171.13259712769963,228.1767961702662,342.26519425539925,0.5377429058299567,0.6093528594398023,first,Ment 2-Step
